Year,Location,Data type,Date,Lease #,Finfish/Shellfish/Reference,NSDFA ID,Soft or Hard Bottom Station ,Latitude,Longitude,Number of Replicates,Mean Redox (mVNHE),Mean Sulphide (µM),Mean Porosity (%),Mean Organic Matter (%),"Presence or absence of visual indicators (Beggiatoa like bacteria, OPC, barreness)",Location 1
2018,Aspotogan Harbour,EMP-Level I,"Oct 02, 2018",1006,Fin,APH118,Soft,44.50331,-64.04896,3,-73,814,60.23,10.88,,"(44.50331, -64.04896)"
2018,Aspotogan Harbour,EMP-Level I,"Oct 02, 2018",1006,Ref,APH121,Soft,44.50371,-64.05433,3,113,42,29.36,1.83,,"(44.50371, -64.05433)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1186/1187/1188/1189,Ref,STA194,Soft,46.22399,-60.58487,3,131,129,79.23,9.09,,"(46.22399, -60.58487)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1186/1187/1188/1189,Ref,STA56,Soft,46.25611,-60.57386,3,157,107,75.25,7.51,,"(46.25611, -60.57386)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1186/1187/1188/1189,Ref,STA75,Soft,46.27102,-60.56266,3,111,228,58.52,5.57,,"(46.27102, -60.56266)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1186,Shell,STA155,Soft,46.23717,-60.59287,3,58,628,79.98,9.46,,"(46.23717, -60.59287)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1186,Shell,STA58,Soft,46.24457,-60.58862,3,66,673,78.94,9.01,,"(46.24457, -60.58862)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1186,Shell,STA136,Soft,46.25221,-60.58411,3,123,337,76.44,8.11,,"(46.25221, -60.58411)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1189,Shell,STA168,Soft,46.23471,-60.58297,3,132,106,78.76,9.07,,"(46.23471, -60.58297)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1189,Shell,STA103,Soft,46.24431,-60.57414,3,62,180,78.39,8.88,,"(46.24431, -60.57414)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1189,Shell,STA73,Soft,46.25413,-60.56578,3,103,340,80.06,9.02,,"(46.25413, -60.56578)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1187,Shell,STA157,Soft,46.26124,-60.56026,3,59,266,76.87,8.23,,"(46.26124, -60.56026)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1187,Shell,STA195,Soft,46.22399,-60.58487,3,126,179,73.19,6.91,,"(46.22399, -60.58487)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1187,Shell,STA108,Soft,46.26906,-60.55497,3,144,63,70.77,6.15,,"(46.26906, -60.55497)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1188,Shell,STA152,Soft,46.27521,-60.56898,3,66,476,63.82,5.17,,"(46.27521, -60.56898)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1188,Shell,STA143,Soft,46.27889,-60.56421,3,95,607,60.32,4.8,,"(46.27889, -60.56421)"
2018,St. Anns Harbour,EMP-Level I,"Oct 27, 2018",1188,Shell,STA159,Soft,46.28195,-60.55972,3,198,229,49.86,3.04,,"(46.28195, -60.55972)"
2019,Annapolis Basin,EMP-Level I,"Jul 24, 2019",1039,Fin,ANB110,Soft,44.65276,-65.755,3,130,216,38.13,3.32,,"(44.65276, -65.755)"
2019,Annapolis Basin,EMP-Level I,"Jul 24, 2019",1039,Fin,ANB111,Soft,44.65277,-65.75602,3,49,316,45.04,4.21,,"(44.65277, -65.75602)"
2019,Annapolis Basin,EMP-Level I,"Jul 24, 2019",1039,Fin,ANB37,Soft,44.6522,-65.75513,3,153,129,53.92,6.63,,"(44.6522, -65.75513)"
2019,Annapolis Basin,EMP-Level I,"Jul 24, 2019",1039,Fin,ANB46,Soft,44.65646,-65.75606,3,237,84,46.54,5.85,,"(44.65646, -65.75606)"
2019,Annapolis Basin,EMP-Level I,"Jul 24, 2019",1039,Fin,ANB70,Soft,44.65643,-65.7556,3,113,1865,52.47,8.96,,"(44.65643, -65.7556)"
2019,Annapolis Basin,EMP-Level I,"Jul 24, 2019",1039,Fin,ANB88,Soft,44.65216,-65.75573,3,146,206,49.74,5.1,,"(44.65216, -65.75573)"
2019,Annapolis Basin,EMP-Level I,"Jul 24, 2019",1039,Fin,ANB89,Soft,44.65325,-65.75604,3,84,261,45.2,5.12,,"(44.65325, -65.75604)"
2019,Annapolis Basin,EMP-Level I,"Jul 24, 2019",1039,Ref,ANB05,Soft,44.65066,-65.75541,3,196,33,44.59,3.39,,"(44.65066, -65.75541)"
2019,Annapolis Basin,EMP-Level I,"Jul 23, 2019",1040,Fin,ANB112,Hard,44.66723,-65.72502,3,,,,,Absence,"(44.66723, -65.72502)"
2019,Annapolis Basin,EMP-Level I,"Jul 23, 2019",1040,Fin,ANB113,Soft,44.66824,-65.72029,3,130,265,31.77,2.19,,"(44.66824, -65.72029)"
2019,Annapolis Basin,EMP-Level I,"Jul 23, 2019",1040,Fin,ANB114,Hard,44.66767,-65.72172,3,,,,,Absence,"(44.66767, -65.72172)"
2019,Annapolis Basin,EMP-Level I,"Jul 23, 2019",1040,Fin,ANB53,Soft,44.66866,-65.72057,3,-7,4239,56.53,15.65,,"(44.66866, -65.72057)"
2019,Annapolis Basin,EMP-Level I,"Jul 23, 2019",1040,Fin,ANB82,Soft,44.66778,-65.72375,3,89,1795,38.53,4.99,,"(44.66778, -65.72375)"
2019,Annapolis Basin,EMP-Level I,"Jul 23, 2019",1040,Ref,ANB55,Hard,44.66994,-65.71664,3,,,,,Absence,"(44.66994, -65.71664)"
2019,Aspotogan Harbour,EMP-Level I,"Sep 16, 2019",1006,Fin,APH107,Soft,44.50336,-64.0491,3,-62,818,55.77,9.03,,"(44.50336, -64.0491)"
2019,Aspotogan Harbour,EMP-Level I,"Sep 16, 2019",1006,Fin,APH119,Soft,44.50479,-64.04944,3,-59,4293,75.39,73.28,,"(44.50479, -64.04944)"
2019,Aspotogan Harbour,EMP-Level I,"Sep 16, 2019",1006,Fin,APH122,Soft,44.50469,-64.05077,3,1,642,40.96,3.97,,"(44.50469, -64.05077)"
2019,Aspotogan Harbour,EMP-Level I,"Sep 16, 2019",1006,Fin,APH123,Soft,44.50576,-64.04687,3,-137,2417,29.62,3.29,,"(44.50576, -64.04687)"
2019,Aspotogan Harbour,EMP-Level I,"Sep 16, 2019",1006,Fin,APH124,Soft,44.50577,-64.04564,3,-157,8063,88.49,34.96,,"(44.50577, -64.04564)"
2019,Aspotogan Harbour,EMP-Level I,"Sep 16, 2019",1006,Fin,APH125,Soft,44.50514,-64.04772,3,-136,2307,29.05,2.2,,"(44.50514, -64.04772)"
2019,Aspotogan Harbour,EMP-Level I,"Sep 16, 2019",1006,Fin,APH126,Soft,44.50496,-64.04856,3,-36,1478,37.19,3.84,,"(44.50496, -64.04856)"
2019,Aspotogan Harbour,EMP-Level I,"Sep 16, 2019",1006,Ref,APH121,Soft,44.50369,-64.05432,3,-104,1383,30.02,1.74,,"(44.50369, -64.05432)"
2019,Brier Island,EMP-Level I,"Jul 09, 2019",0742,Fin,BRI40,Soft,44.26223,-66.34623,3,460,3,18.98,0.86,,"(44.26223, -66.34623)"
2019,Brier Island,EMP-Level I,"Jul 09, 2019",0742,Fin,BRI45,Soft,44.26177,-66.34595,3,456,12,21.1,0.86,,"(44.26177, -66.34595)"
2019,Brier Island,EMP-Level I,"Jul 09, 2019",0742,Fin,BRI46,Soft,44.26247,-66.34696,3,458,22,15.78,0.89,,"(44.26247, -66.34696)"
2019,Brier Island,EMP-Level I,"Jul 09, 2019",0742,Fin,BRI47,Soft,44.26161,-66.34628,3,384,49,19.31,1.38,,"(44.26161, -66.34628)"
2019,Brier Island,EMP-Level I,"Jul 09, 2019",0742,Fin,BRI49,Hard,44.26118,-66.34745,3,,,,,Absence,"(44.26118, -66.34745)"
2019,Brier Island,EMP-Level I,"Jul 09, 2019",0742,Fin,BRI50,Hard,44.26145,-66.3473,3,,,,,Absence,"(44.26145, -66.3473)"
2019,Brier Island,EMP-Level I,"Jul 09, 2019",0742,Ref,BRI14,Soft,44.26337,-66.34552,3,398,1,23.91,1.33,,"(44.26337, -66.34552)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Fin,JDB101,Soft,43.70114,-65.19417,3,184,85,22.24,0.76,,"(43.70114, -65.19417)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Fin,JDB103,Soft,43.70564,-65.19594,3,200,352,23.08,0.93,,"(43.70564, -65.19594)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Fin,JDB105,Soft,43.70372,-65.19634,3,270,40,22.37,0.72,,"(43.70372, -65.19634)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Fin,JDB35,Soft,43.70046,-65.19411,3,342,92,21.68,0.84,,"(43.70046, -65.19411)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Fin,JDB40,Soft,43.70224,-65.19453,3,273,91,22.34,0.68,,"(43.70224, -65.19453)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Fin,JDB58,Soft,43.70546,-65.19673,3,116,1001,24.74,1.54,,"(43.70546, -65.19673)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Fin,JDB74,Soft,43.70031,-65.19485,3,379,65,22.03,0.75,,"(43.70031, -65.19485)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Fin,JDB87,Soft,43.70387,-65.19516,3,302,75,21.95,0.72,,"(43.70387, -65.19516)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Fin,JDB90,Soft,43.70313,-65.19613,3,317,78,21.22,0.63,,"(43.70313, -65.19613)"
2019,Jordan Bay,EMP-Level I,"Aug 20, 2019",1358,Ref,JDB19,Soft,43.70813,-65.19841,3,301,5,22.5,0.57,,"(43.70813, -65.19841)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Ref,JDB27,Soft,43.68655,-65.20642,3,510,0,20.7,0.95,,"(43.68655, -65.20642)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB07,Soft,43.68318,-65.2054,3,469,0,23.24,0.69,,"(43.68318, -65.2054)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB106,Soft,43.68084,-65.2057,3,407,0,20.85,0.42,,"(43.68084, -65.2057)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB28,Soft,43.68384,-65.20588,3,442,0,23.19,0.65,,"(43.68384, -65.20588)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB44,Soft,43.68055,-65.20422,3,405,0,21.11,0.43,,"(43.68055, -65.20422)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB67,Soft,43.6786,-65.20446,3,400,0,21.18,0.41,,"(43.6786, -65.20446)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB80,Soft,43.68371,-65.20674,3,409,0,21.6,0.62,,"(43.68371, -65.20674)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB82,Soft,43.68131,-65.20583,3,476,1,22.91,0.53,,"(43.68131, -65.20583)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB84,Soft,43.67973,-65.20509,3,421,0,21.58,0.37,,"(43.67973, -65.20509)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB85,Soft,43.68191,-65.20605,3,477,0,21.52,0.56,,"(43.68191, -65.20605)"
2019,Jordan Bay,EMP-Level I,"Aug 21, 2019",1359,Fin,JDB96,Soft,43.67927,-65.20488,3,414,0,21.17,0.38,,"(43.67927, -65.20488)"
2019,Liverpool Bay,EMP-Level I,"Jul 11, 2019",1205,Fin,LVP46,Soft,44.04252,-64.63913,3,366,110,28.28,2.18,,"(44.04252, -64.63913)"
2019,Liverpool Bay,EMP-Level I,"Jul 11, 2019",1205,Fin,LVP53,Soft,44.04421,-64.64023,3,475,52,21.13,1.16,,"(44.04421, -64.64023)"
2019,Liverpool Bay,EMP-Level I,"Jul 11, 2019",1205,Fin,LVP54,Soft,44.04089,-64.63925,3,387,38,23.32,1.2,,"(44.04089, -64.63925)"
2019,Liverpool Bay,EMP-Level I,"Jul 11, 2019",1205,Fin,LVP57,Soft,44.0433,-64.64015,3,452,90,25.22,2.82,,"(44.0433, -64.64015)"
2019,Liverpool Bay,EMP-Level I,"Jul 11, 2019",1205,Ref,LVP04,Soft,44.03939,-64.64007,3,424,0,22.24,0.85,,"(44.03939, -64.64007)"
2019,Lobster Bay,EMP-Level I,"Sep 03, 2019",0899,Fin,LLB59,Soft,43.6843,-65.83635,3,303,65,27.43,2.43,,"(43.6843, -65.83635)"
2019,Lobster Bay,EMP-Level I,"Sep 03, 2019",0899,Fin,LLB60,Soft,43.685,-65.83655,3,239,162,26.64,1.94,,"(43.685, -65.83655)"
2019,Lobster Bay,EMP-Level I,"Sep 03, 2019",0899,Fin,LLB61,Soft,43.68615,-65.83603,3,252,43,38.88,3.86,,"(43.68615, -65.83603)"
2019,Lobster Bay,EMP-Level I,"Sep 03, 2019",0899,Ref,LLB19,Soft,43.68166,-65.83701,3,229,19,33.27,2.94,,"(43.68166, -65.83701)"
2019,Shelburne Harbour,EMP-Level I,"Aug 07, 2019",0602,Fin,SBH346,Soft,43.72316,-65.32177,3,51,148,77.81,14.97,,"(43.72316, -65.32177)"
2019,Shelburne Harbour,EMP-Level I,"Aug 07, 2019",0602,Fin,SBH347,Soft,43.72273,-65.32164,3,-148,2180,78.59,14.9,,"(43.72273, -65.32164)"
2019,Shelburne Harbour,EMP-Level I,"Aug 07, 2019",0602,Fin,SBH348,Soft,43.72175,-65.32199,3,-25,132,77.72,14.33,,"(43.72175, -65.32199)"
2019,Shelburne Harbour,EMP-Level I,"Aug 07, 2019",0602,Ref,SBH130,Soft,43.72677,-65.32146,3,94,47,78.8,14.79,,"(43.72677, -65.32146)"
2019,Shelburne Harbour,EMP-Level I,"Sep 04, 2019",0983,Fin,SBH325,Soft,43.7403,-65.32871,3,-134,1860,77.61,20.39,,"(43.7403, -65.32871)"
2019,Shelburne Harbour,EMP-Level I,"Sep 04, 2019",0983,Fin,SBH346,Soft,43.74148,-65.32822,3,-129,1553,81,22.7,,"(43.74148, -65.32822)"
2019,Shelburne Harbour,EMP-Level I,"Sep 04, 2019",0983,Ref,SBH67,Soft,43.73699,-65.32918,3,139,46,81.44,18.64,,"(43.73699, -65.32918)"
2019,Shelburne Harbour,EMP-Level I,"Aug 06, 2019",1192,Fin,SBH347,Soft,43.73269,-65.33038,3,-91,512,79.97,16.79,,"(43.73269, -65.33038)"
2019,Shelburne Harbour,EMP-Level I,"Aug 06, 2019",1192,Fin,SBH348,Soft,43.73373,-65.32906,3,-52,171,80.88,16.71,,"(43.73373, -65.32906)"
2019,Shelburne Harbour,EMP-Level I,"Aug 06, 2019",1192,Ref,SBH181,Soft,43.72974,-65.33096,3,75,37,80,16.37,,"(43.72974, -65.33096)"
2019,Shelburne Harbour,EMP-Level I,"Sep 05, 2019",1345,Fin,SBH317,Hard,43.65617,-65.2866,3,,,,,Absence,"(43.65617, -65.2866)"
2019,Shelburne Harbour,EMP-Level I,"Sep 05, 2019",1345,Fin,SBH319,Soft,43.65557,-65.28388,3,374,4,18.07,0.44,,"(43.65557, -65.28388)"
2019,Shelburne Harbour,EMP-Level I,"Sep 05, 2019",1345,Fin,SBH322,Soft,43.65334,-65.27999,3,315,121,21.01,0.67,,"(43.65334, -65.27999)"
2019,Shelburne Harbour,EMP-Level I,"Sep 05, 2019",1345,Fin,SBH328,Soft,43.65284,-65.28048,3,401,44,20.14,0.65,,"(43.65284, -65.28048)"
2019,Shelburne Harbour,EMP-Level I,"Sep 05, 2019",1345,Fin,SBH331,Hard,43.65415,-65.28333,3,,,,,Absence,"(43.65415, -65.28333)"
2019,Shelburne Harbour,EMP-Level I,"Sep 05, 2019",1345,Fin,SBH343,Soft,43.65555,-65.28596,3,378,101,20.98,1.21,,"(43.65555, -65.28596)"
2019,Shelburne Harbour,EMP-Level I,"Sep 05, 2019",1345,Fin,SBH344,Soft,43.65659,-65.2861,3,377,33,18.63,0.57,,"(43.65659, -65.2861)"
2019,Shelburne Harbour,EMP-Level I,"Sep 05, 2019",1345,Ref,SBH98,Soft,43.65147,-65.27793,3,485,0,20.53,0.47,,"(43.65147, -65.27793)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1186,Shell,STA155,Soft,46.23716,-60.59277,3,-91,790,81.07,12.22,,"(46.23716, -60.59277)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1186/1187/1188/1189/1373/1374/1375,Ref,STA197,Soft,46.24,-60.58465,3,31,40,79.4,11.89,,"(46.24, -60.58465)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1186/1187/1188/1189/1373/1374/1375,Ref,STA200,Soft,46.25629,-60.5735,3,18,163,77.07,9.95,,"(46.25629, -60.5735)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1186/1187/1188/1189/1373/1374/1375,Ref,STA204,Soft,46.27113,-60.56288,3,29,273,49.24,5.1,,"(46.27113, -60.56288)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1187,Shell,STA183,Soft,46.26889,-60.55468,3,-4,445,68.81,8.04,,"(46.26889, -60.55468)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1187,Shell,STA202,Soft,46.26148,-60.56044,3,35,266,74.23,9.55,,"(46.26148, -60.56044)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1187,Shell,STA203,Soft,46.26469,-60.55744,3,26,170,71.87,8.82,,"(46.26469, -60.55744)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1188,Shell,STA152,Soft,46.27518,-60.56905,3,-85,424,66.2,7.28,,"(46.27518, -60.56905)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1189,Shell,STA188,Soft,46.24417,-60.5742,3,-17,405,80.38,11.93,,"(46.24417, -60.5742)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1189,Shell,STA201,Soft,46.25421,-60.56517,3,8,178,79.4,12.1,,"(46.25421, -60.56517)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1373,Shell,STA198,Soft,46.24476,-60.58859,3,-22,196,79.35,11.67,,"(46.24476, -60.58859)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1373,Shell,STA199,Soft,46.25219,-60.58406,3,25,237,76.6,10.83,,"(46.25219, -60.58406)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1374,Shell,STA159,Soft,46.28193,-60.55972,3,-5,483,53.48,4.67,,"(46.28193, -60.55972)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1374,Shell,STA205,Soft,46.27906,-60.56404,3,-1,351,57.12,6.02,,"(46.27906, -60.56404)"
2019,St. Anns Harbour,EMP-Level I,"Oct 18, 2019",1375,Shell,STA196,Soft,46.23454,-60.58293,3,39,111,81.24,11.99,,"(46.23454, -60.58293)"
2019,St. Mary's Bay,EMP-Level I,"Jul 10, 2019",1353,Fin,STM100,Soft,44.25927,-66.30481,3,525,0,28.49,2.06,,"(44.25927, -66.30481)"
2019,St. Mary's Bay,EMP-Level I,"Jul 10, 2019",1353,Fin,STM101,Soft,44.25791,-66.30531,3,377,12,27.81,1.97,,"(44.25791, -66.30531)"
2019,St. Mary's Bay,EMP-Level I,"Jul 10, 2019",1353,Fin,STM102,Soft,44.25753,-66.30558,3,400,16,30.48,2.39,,"(44.25753, -66.30558)"
2019,St. Mary's Bay,EMP-Level I,"Jul 10, 2019",1353,Fin,STM103,Soft,44.25694,-66.3063,3,453,38,28.34,2.09,,"(44.25694, -66.3063)"
2019,St. Mary's Bay,EMP-Level I,"Jul 10, 2019",1353,Fin,STM104,Soft,44.25651,-66.30695,3,472,21,32.97,2.28,,"(44.25651, -66.30695)"
2019,St. Mary's Bay,EMP-Level I,"Jul 10, 2019",1353,Fin,STM109,Soft,44.25859,-66.305,3,541,12,29.09,2.25,,"(44.25859, -66.305)"
2019,St. Mary's Bay,EMP-Level I,"Jul 10, 2019",1353,Fin,STM110,Soft,44.25719,-66.306,3,355,32,28.71,2.07,,"(44.25719, -66.306)"
2019,St. Mary's Bay,EMP-Level I,"Jul 10, 2019",1353,Ref,STM113,Soft,44.26187,-66.30067,3,526,0,30.88,2.42,,"(44.26187, -66.30067)"
2019,St. Mary's Bay,EMP-Level I,"Jul 22, 2019",1354,Fin,STM132,Soft,44.27307,-66.28797,3,228,185,29.74,2.16,,"(44.27307, -66.28797)"
2019,St. Mary's Bay,EMP-Level I,"Jul 22, 2019",1354,Fin,STM133,Soft,44.27225,-66.28835,3,224,169,29.25,2.15,,"(44.27225, -66.28835)"
2019,St. Mary's Bay,EMP-Level I,"Jul 22, 2019",1354,Fin,STM134,Soft,44.27189,-66.29012,3,208,228,26.74,1.91,,"(44.27189, -66.29012)"
2019,St. Mary's Bay,EMP-Level I,"Jul 22, 2019",1354,Fin,STM135,Soft,44.27277,-66.28981,3,43,1205,30.44,2.57,,"(44.27277, -66.28981)"
2019,St. Mary's Bay,EMP-Level I,"Jul 22, 2019",1354,Ref,STM130,Soft,44.26801,-66.2939,3,208,31,32.25,2.56,,"(44.26801, -66.2939)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 16, 2019",0600,Fin,WYB21,Soft,45.95167,-61.12101,3,-158,4423,89.9,27.26,,"(45.95167, -61.12101)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 16, 2019",0600,Fin,WYB34,Soft,45.95094,-61.12122,3,-159,4497,88.29,34.64,,"(45.95094, -61.12122)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 16, 2019",0600,Fin,WYB35,Soft,45.95115,-61.12164,3,-177,5010,87.31,24.41,,"(45.95115, -61.12164)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 16, 2019",0600,Fin,WYB92,Soft,45.95199,-61.12061,3,-171,2743,85.76,19.5,,"(45.95199, -61.12061)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 16, 2019",0600,Fin,WYB93,Soft,45.95177,-61.12097,3,-160,5053,88.21,32.53,,"(45.95177, -61.12097)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 16, 2019",0600,Fin,WYB94,Soft,45.95122,-61.12138,3,-152,4183,87.38,40.22,,"(45.95122, -61.12138)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 16, 2019",0600,Fin,WYB95,Soft,45.95161,-61.12045,3,-166,2813,85.51,17.83,,"(45.95161, -61.12045)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 16, 2019",0600,Ref,WYB07,Soft,45.95022,-61.11941,3,-77,651,75.84,16.67,,"(45.95022, -61.11941)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 16, 2019",0600,Ref,WYB13,Soft,45.9488,-61.12204,3,-149,1538,83.65,16.19,,"(45.9488, -61.12204)"
2019,Whycocomagh Bay,EMP-Level I,"Dec 18, 2019",5010,Fin,WYB62,Soft,45.97853,-61.02815,3,-132,2543,80.75,37.49,,"(45.97853, -61.02815)"
2019,Whycocomagh Bay,EMP-Level I,"Dec 18, 2019",5010,Fin,WYB63,Soft,45.97834,-61.02803,3,-132,1323,83.36,16.11,,"(45.97834, -61.02803)"
2019,Whycocomagh Bay,EMP-Level I,"Dec 18, 2019",5010,Fin,WYB64,Soft,45.97717,-61.02786,3,-96,162,78.26,14.95,,"(45.97717, -61.02786)"
2019,Whycocomagh Bay,EMP-Level I,"Dec 18, 2019",5010,Fin,WYB65,Soft,45.97623,-61.02934,3,-9,74,72,13.31,,"(45.97623, -61.02934)"
2019,Whycocomagh Bay,EMP-Level I,"Dec 18, 2019",5010,Ref,WYB66,Soft,45.97575,-61.03108,3,98,14,73.09,14.03,,"(45.97575, -61.03108)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 24, 2019",0814,Ref,WYB61,Soft,45.94567,-61.13492,3,8,123,79.63,13.38,,"(45.94567, -61.13492)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0814,Fin,WYB10,Soft,45.95136,-61.12639,3,-15,396,70.23,14.33,,"(45.95136, -61.12639)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0814,Fin,WYB110,Soft,45.95024,-61.12781,3,-155,2323,77.67,16.7,,"(45.95024, -61.12781)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0814,Fin,WYB111,Soft,45.9502,-61.12717,3,-188,7073,83.27,18.23,,"(45.9502, -61.12717)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0814,Fin,WYB23,Soft,45.95115,-61.12542,3,-177,4840,87.8,31.07,,"(45.95115, -61.12542)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0814,Fin,WYB27,Soft,45.95057,-61.12498,3,-176,5807,87.5,31.57,,"(45.95057, -61.12498)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0814,Fin,WYB28,Soft,45.95144,-61.12595,3,-136,2367,73.63,18.07,,"(45.95144, -61.12595)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0814,Fin,WYB30,Soft,45.95115,-61.12629,3,-178,6170,86,26.17,,"(45.95115, -61.12629)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0814,Fin,WYB32,Soft,45.95081,-61.12588,3,-174,5663,86.17,24.53,,"(45.95081, -61.12588)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 24, 2019",0814,Fin,WYB56,Soft,45.94916,-61.12776,3,-185,6747,84.87,17.9,,"(45.94916, -61.12776)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 24, 2019",0814,Fin,WYB75,Soft,45.9491,-61.12999,3,-172,3983,79.13,16.67,,"(45.9491, -61.12999)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 24, 2019",0814,Fin,WYB76,Soft,45.94865,-61.1291,3,-178,8227,83.4,17.8,,"(45.94865, -61.1291)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 24, 2019",0814,Fin,WYB86,Soft,45.94745,-61.12406,3,-197,8630,86.33,17.8,,"(45.94745, -61.12406)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 24, 2019",0814,Fin,WYB87,Soft,45.94796,-61.12426,3,-176,3967,85.97,18.43,,"(45.94796, -61.12426)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 24, 2019",0814,Fin,WYB88,Soft,45.94837,-61.12395,3,-162,2793,84.3,17.97,,"(45.94837, -61.12395)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 24, 2019",0814,Fin,WYB89,Soft,45.94899,-61.12692,3,-160,2660,83,17.6,,"(45.94899, -61.12692)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 24, 2019",0814,Fin,WYB90,Soft,45.94862,-61.12681,3,-159,2453,82.8,17.43,,"(45.94862, -61.12681)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0845,Ref,WYB09,Soft,45.94992,-61.12823,3,-174,4600,83.75,27.45,,"(45.94992, -61.12823)"
2019,Whycocomagh Bay,EMP-Level I,"Oct 22, 2019",0845,Fin,WYB109,Soft,45.95157,-61.12493,3,-177,4030,82.3,19.67,,"(45.95157, -61.12493)"
