DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,LaboratoryName,ObjectId
HRM LakeWatchers 2023 Spring Lab Results,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,-11,m,"Chlorophyll a, corrected for pheophytin",,,1.31,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3385
HRM LakeWatchers 2023 Spring Lab Results,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,4.55,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3386
HRM LakeWatchers 2023 Spring Lab Results,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,-11,m,"Chlorophyll a, corrected for pheophytin",,,0.344,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3387
HRM LakeWatchers 2023 Spring Lab Results,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.451,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3388
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Cobalt,,Total,,,Actual,Below Detection/Quantification Limit,0.4,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3389
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Copper,,Total,1.3,ug/L,Actual,,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3390
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Escherichia coli,,,10,CFU/100mL,Actual,,2,CFU/100mL,Reporting Limit,MOE E3371 R2 (2018),,ATL SOP 00097,Bureau Veritas (formerly Maxxam),3391
HRM LakeWatchers 2023 Spring Lab Results,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),3392
HRM LakeWatchers 2023 Spring Lab Results,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,Escherichia coli,,,46,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),3393
HRM LakeWatchers 2023 Spring Lab Results,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,Escherichia coli,,,22,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),3394
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Iron,,Total,,,Actual,Below Detection/Quantification Limit,50,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3395
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Lead,,Total,,,Actual,Below Detection/Quantification Limit,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3396
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Manganese,,Total,110,ug/L,Actual,,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3397
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Nickel,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3398
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Potassium,,Total,2000,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3399
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Silver,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3400
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Sodium,,Total,150000,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3401
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Thallium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3402
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Tin,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3403
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,"Total Phosphorus, mixed forms",as P,Total,0.0024,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),3404
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,"Total Phosphorus, mixed forms",as P,Total,0.0042,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),3405
HRM Lakes Water Quality Monitoring Data,BAN_SD,Lake Banook Deep Water,44.680556,-63.555556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Uranium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3406
HRM Lakes Water Quality Monitoring Data,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,0,m,Chloride,,Dissolved,240,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),3407
HRM Lakes Water Quality Monitoring Data,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/28/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.46,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3408
HRM LakeWatchers 2023 Spring Lab Results,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.83,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3409
HRM LakeWatchers 2023 Spring Lab Results,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.883,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3410
HRM LakeWatchers 2023 Spring Lab Results,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,6.62,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3411
HRM LakeWatchers 2023 Spring Lab Results,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,7.09,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3412
HRM LakeWatchers 2023 Spring Lab Results,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.825,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3413
HRM LakeWatchers 2023 Spring Lab Results,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,4.58,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3414
HRM Lakes Water Quality Monitoring Data,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/28/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.83,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3415
HRM Lakes Water Quality Monitoring Data,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,0,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100mL,Reporting Limit,MOE E3371 R2 (2018),,ATL SOP 00097,Bureau Veritas (formerly Maxxam),3416
HRM LakeWatchers 2023 Spring Lab Results,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,Escherichia coli,,,40,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),3417
HRM LakeWatchers 2023 Spring Lab Results,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),3418
HRM LakeWatchers 2023 Spring Lab Results,BAN_OUT,Lake Banook Outlet,44.674722,-63.562222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,Escherichia coli,,,14,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),3419
HRM LakeWatchers 2023 Spring Lab Results,KEA_OUT,Kearney Lake Outlet,44.703333,-63.704167,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/24/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.83,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3420
HRM LakeWatchers 2023 Spring Lab Results,KEA_OUT,Kearney Lake Outlet,44.703333,-63.704167,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/24/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.3,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3421
HRM Lakes Water Quality Monitoring Data,KEA_OUT,Kearney Lake Outlet,44.703333,-63.704167,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.783,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3422
HRM LakeWatchers 2023 Spring Lab Results,KEA_OUT,Kearney Lake Outlet,44.703333,-63.704167,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/24/2022 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.005,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),3423
HRM LakeWatchers 2023 Spring Lab Results,KEA_OUT,Kearney Lake Outlet,44.703333,-63.704167,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/24/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0026,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),3424
HRM LakeWatchers 2023 Spring Lab Results,KEA_OUT,Kearney Lake Outlet,44.703333,-63.704167,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/29/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0022,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),3425
HRM Lakes Water Quality Monitoring Data,KEA_OUT,Kearney Lake Outlet,44.703333,-63.704167,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,0,m,"Total Phosphorus, mixed forms",as P,Total,0.0016,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),3426
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Arsenic,,Total,,,Actual,Below Detection/Quantification Limit,1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3427
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Barium,,Total,3.8,ug/L,Actual,,1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3428
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Beryllium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3429
HRM LakeWatchers 2023 Spring Lab Results,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/19/2022 0:00,-6,m,Chloride,,Dissolved,6.5,mg/L,Actual,,1,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00014,Bureau Veritas (formerly Maxxam),3430
HRM LakeWatchers 2023 Spring Lab Results,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/20/2023 0:00,-5,m,Chloride,,Dissolved,5,mg/L,Actual,,1,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00014,Bureau Veritas (formerly Maxxam),3431
HRM LakeWatchers 2023 Spring Lab Results,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/9/2023 0:00,-5,m,Chloride,,Dissolved,6,mg/L,Actual,,1,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00014,Bureau Veritas (formerly Maxxam),3432
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Copper,,Total,0.95,ug/L,Actual,,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3433
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Iron,,Total,150,ug/L,Actual,,50,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3434
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Lead,,Total,,,Actual,Below Detection/Quantification Limit,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3435
HRM Lakes Water Quality Monitoring Data,KIN_OUT,Kinsac Lake Outlet,44.846944,-63.651944,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/5/2022 0:00,0,m,Dissolved Oxygen (DO),,,10.43,mg/L,Actual,,,,,,YSI,,,3436
HRM Lakes Water Quality Monitoring Data,KIN_OUT,Kinsac Lake Outlet,44.846944,-63.651944,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/5/2022 0:00,0,m,pH,,,6.59,None,Actual,,,,,,YSI,,,3437
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Manganese,,Total,6,ug/L,Actual,,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3438
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Molybdenum,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3439
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Nickel,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3440
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Potassium,,Total,420,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3441
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Sodium,,Total,4000,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3442
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Thallium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3443
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,"Total Phosphorus, mixed forms",as P,Total,0.004,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),3444
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,"Total Phosphorus, mixed forms",as P,Total,0.0029,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),3445
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Uranium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3446
HRM Lakes Water Quality Monitoring Data,KID_SD,Kidston Lake Deep Water,44.595,-63.621111,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,,m,Vanadium,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),3447
HRM Lakes Water Quality Monitoring Data,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,0,m,Chloride,,Dissolved,6.1,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),3448
HRM Lakes Water Quality Monitoring Data,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/2/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,2.09,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3449
HRM LakeWatchers 2023 Spring Lab Results,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/19/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.74,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3450
HRM LakeWatchers 2023 Spring Lab Results,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/20/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.46,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3451
HRM LakeWatchers 2023 Spring Lab Results,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/9/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,4.73,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,3452
HRM LakeWatchers 2023 Spring Lab Results,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/9/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,5.85,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3453
HRM LakeWatchers 2023 Spring Lab Results,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/20/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.37,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3454
HRM LakeWatchers 2023 Spring Lab Results,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/19/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.758,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3455
HRM Lakes Water Quality Monitoring Data,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/2/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,2.25,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,3456
HRM LakeWatchers 2023 Spring Lab Results,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/19/2022 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0025,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00024,Bureau Veritas (formerly Maxxam),3457
HRM LakeWatchers 2023 Spring Lab Results,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/20/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0066,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),3458
HRM LakeWatchers 2023 Spring Lab Results,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/9/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0075,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),3459
